 portfolio_name,sedol,invariant_id,sec_desc,market,currency,country,sector,subsector,industry,subindustry
MSACIMIUSD,6489302,Z913Y4FU9,HYUNDAI GREEN FOOD,KOR,KRW,KOR,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors
MSACIMIUSD,B00VS64,Z913Y4FX3,KIWOOM SECURITIES,KOR,KRW,KOR,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,6311632,Z913Y4G04,HANA TOUR SERVICE,KOR,KRW,KOR,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,6609627,Z913Y4G38,MAGNUM,MYS,MYR,MYS,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Casinos & Gaming
MSACIMIUSD,6269816,Z913Y4G61,DRB-HICOM,MYS,MYR,MYS,Consumer Discretionary,Automobiles & Components,Automobiles,Automobile Manufacturers
MSACIMIUSD,B05MGY6,Z913Y4G79,UNISEM (M),MYS,MYR,MYS,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
MSACIMIUSD,6057680,Z913Y4G87,GENTING PLANTATIONS,MYS,MYR,MYS,Consumer Staples,Food Beverage & Tobacco,Food Products,Agricultural Products
MSACIMIUSD,B09FGC9,Z913Y4G95,CARLSBERG BREWERY MAL.,MYS,MYR,MYS,Consumer Staples,Food Beverage & Tobacco,Beverages,Brewers
MSACIMIUSD,B1V7L36,Z913Y4GA2,SUPERMAX,MYS,MYR,MYS,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
MSACIMIUSD,6609304,Z913Y4GD6,MUHIBBAH ENGINEERING (M),MYS,MYR,MYS,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,6655040,Z913Y4GE4,OSK HOLDINGS,MYS,MYR,MYS,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
MSACIMIUSD,6812555,Z913Y4GF1,MEDIA PRIMA,MYS,MYR,MYS,Consumer Discretionary,Media,Media,Broadcasting
MSACIMIUSD,BBP6LY0,Z913Y4GJ3,WCT HOLDINGS,MYS,MYR,MYS,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B03J9L7,Z913Y4GM6,AIRASIA,MYS,MYR,MYS,Industrials,Transportation,Airlines,Airlines
MSACIMIUSD,B06FV38,Z913Y4GN4,BURSA MALAYSIA,MYS,MYR,MYS,Financials,Diversified Financials,Diversified Financial Services,Specialized Finance
MSACIMIUSD,B0MT4R9,Z913Y4GP9,EMPRESAS ICA,MEX,MXN,MEX,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B3B1C73,Z913Y4GQ7,GENOMMA LAB INTERNATIONAL,MEX,MXN,MEX,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals
MSACIMIUSD,B1KFX13,Z913Y4GR5,GRUPO AEROPORTUARIO DEL CENTRO NORTE 'B',MEX,MXN,MEX,Industrials,Transportation,Transportation Infrastructure,Airport Services
MSACIMIUSD,2392545,Z913Y4GS3,GRUMA,MEX,MXN,MEX,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,BHWQZW1,Z913Y4GT1,GENTERA,MEX,MXN,MEX,Financials,Diversified Financials,Consumer Finance,Consumer Finance
MSACIMIUSD,2141899,Z913Y4GU8,COCA-COLA FEMSA 'L',MEX,MXN,MEX,Consumer Staples,Food Beverage & Tobacco,Beverages,Soft Drinks
MSACIMIUSD,B1TV969,Z913Y4GV6,CONSORCIO ARA,MEX,MXN,MEX,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding
MSACIMIUSD,2375546,Z913Y4GW4,GRUPO SIMEC,MEX,MXN,MEX,Materials,Materials,Metals & Mining,Steel
MSACIMIUSD,2454810,Z913Y4GX2,INDUSTRIAS CH,MEX,MXN,MEX,Materials,Materials,Metals & Mining,Steel
MSACIMIUSD,2639349,Z913Y4GY0,GRUPO AEROPORTUARIO DEL SURESTE 'B',MEX,MXN,MEX,Industrials,Transportation,Transportation Infrastructure,Airport Services
MSACIMIUSD,B574ZG0,Z913Y4H11,DELTA LLOYD GROUP,NLD,EUR,NLD,Financials,Insurance,Insurance,Life & Health Insurance
MSACIMIUSD,4798271,Z913Y4H78,EUROCOMMERCIAL,NLD,EUR,NLD,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,B12W5Y9,Z913Y4H86,BAM GROEP KON.,NLD,EUR,NLD,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B1WFDQ6,Z913Y4H94,TKH GROUP,NLD,EUR,NLD,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
MSACIMIUSD,4948623,Z913Y4HA1,WERELDHAVE,NLD,EUR,NLD,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,B1FRPV8,Z913Y4HE3,USG PEOPLE,NLD,EUR,NLD,Industrials,Commercial  & Professional Services,Professional Services,Human Resource & Employment Services
MSACIMIUSD,5531215,Z913Y4HF0,BINCKBANK,NLD,EUR,NLD,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,B051DV9,Z913Y4HH6,ACCELL GROUP,NLD,EUR,NLD,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
MSACIMIUSD,BFRSRR7,Z913Y4HK9,CORBION,NLD,EUR,NLD,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,B1L7YL5,Z913Y4HN3,PETROLEUM GEO SERVICES,NOR,NOK,NOR,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B15KGC5,Z913Y4HR4,NORWEGIAN PROPERTY,NOR,NOK,NOR,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,4790534,Z913Y4HS2,SCHIBSTED A,NOR,NOK,NOR,Consumer Discretionary,Media,Media,Publishing
MSACIMIUSD,5344101,Z913Y4HY9,FRED OLSEN ENERGY,NOR,NOK,NOR,Energy,Energy,Energy Equipment & Services,Oil & Gas Drilling
MSACIMIUSD,B02L486,Z913Y4HZ6,MARINE HARVEST,NOR,NOK,NOR,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,B15GGN4,Z913Y4J01,DNO,NOR,NOK,NOR,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production
MSACIMIUSD,B1L9DW5,Z913Y4J19,PROSAFE,NOR,NOK,NOR,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B00ZG06,Z913Y4J27,NORDIC SEMICONDUCTOR,NOR,NOK,NOR,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors
MSACIMIUSD,5258246,Z913Y4J35,SUBSEA 7,NOR,NOK,LUX,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,BDDJSX3,Z913Y4J43,FRONTLINE,NOR,NOK,NOR,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Storage & Transportation
MSACIMIUSD,7742123,Z913Y4J76,NORWEGIAN AIR SHUTTLE,NOR,NOK,NOR,Industrials,Transportation,Airlines,Airlines
MSACIMIUSD,B02R4D9,Z913Y4J84,AKER,NOR,NOK,NOR,Financials,Diversified Financials,Diversified Financial Services,Multi-Sector Holdings
MSACIMIUSD,6299192,Z913Y4JB7,GOODMAN PROPERTY TRUST,NZL,NZD,NZL,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,6459286,Z913Y4JC5,INFRATIL,NZL,NZD,NZL,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,6687980,Z913Y4JF8,FREIGHTWAYS,NZL,NZD,NZL,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics
MSACIMIUSD,5699373,Z913Y4JG6,WIENERBERGER,AUT,EUR,AUT,Materials,Materials,Construction Materials,Construction Materials
MSACIMIUSD,4719915,Z913Y4JJ0,RHI,AUT,EUR,AUT,Materials,Materials,Construction Materials,Construction Materials
MSACIMIUSD,B13WZ26,Z913Y4JK7,ZUMTOBEL,AUT,EUR,AUT,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
MSACIMIUSD,B1Z4QP0,Z913Y4JL5,KAPSCH TRAFFICCOM,AUT,EUR,AUT,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Equipment & Instruments
MSACIMIUSD,5700350,Z913Y4JN1,PALFINGER,AUT,EUR,AUT,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,5681046,Z913Y4JP6,CA IM.ANLAGEN,AUT,EUR,AUT,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,5760280,Z913Y4JQ4,SEMPERIT,AUT,EUR,AUT,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,B1WVF68,Z913Y4JR2,ANDRITZ,AUT,EUR,AUT,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,7571305,Z913Y4JS0,SCHOELLER-BLECKMANN,AUT,EUR,AUT,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B0XNCB0,Z913Y4K33,FIRST GEN,PHL,PHP,PHL,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders
MSACIMIUSD,B1GHQN6,Z913Y4K41,ENERGY DEVELOPMENT,PHL,PHP,PHL,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Renewable Electricity
MSACIMIUSD,B1Z9Q99,Z913Y4K58,ABOITIZ POWER,PHL,PHP,PHL,Utilities,Utilities,Independent Power and Renewable Electricity Producers,Independent Power Producers & Energy Traders
MSACIMIUSD,6204237,Z913Y4K66,FIRST PHILIPPINE HDG.,PHL,PHP,PHL,Utilities,Utilities,Electric Utilities,Electric Utilities
MSACIMIUSD,6455819,Z913Y4K74,INTL.CTNR.TERM.SVS.,PHL,PHP,PHL,Industrials,Transportation,Transportation Infrastructure,Marine Ports & Services
MSACIMIUSD,6563648,Z913Y4K82,MEGAWORLD,PHL,PHP,PHL,Financials,Real Estate,Real Estate Management & Development,Real Estate Development
MSACIMIUSD,6147105,Z913Y4K90,ALLIANCE GLOBAL GP.,PHL,PHP,PHL,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates
MSACIMIUSD,B0684C7,Z913Y4KB5,MANILA WATER,PHL,PHP,PHL,Utilities,Utilities,Water Utilities,Water Utilities
MSACIMIUSD,4149330,Z913Y4KE9,BUDIMEX,POL,PLN,POL,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B064B91,Z913Y4KL3,EUROCASH,POL,PLN,POL,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail
MSACIMIUSD,B0663T1,Z913Y4KM1,CIECH,POL,PLN,POL,Materials,Materials,Chemicals,Commodity Chemicals
MSACIMIUSD,5962934,Z913Y4KQ2,SEMAPA,PRT,EUR,PRT,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,B0B9GS5,Z913Y4KS8,NOS SGPS,PRT,EUR,PRT,Consumer Discretionary,Media,Media,Cable & Satellite
MSACIMIUSD,7018556,Z913Y4KV1,NAVIGATOR COMP,PRT,EUR,PRT,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,7025471,Z913Y4KW9,MOTA ENGIL SGPS,PRT,EUR,PRT,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B13ZSL5,Z913Y4KX7,ALTRI SGPS,PRT,EUR,PRT,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,B5902M1,Z913Y4L16,ACRON,RUS,RUB,RUS,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals
MSACIMIUSD,B596T06,Z913Y4L40,DIXY GROUP,RUS,RUB,RUS,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Hypermarkets & Super Centers
MSACIMIUSD,B28XTY1,Z913Y4L81,BLUE LABEL TELECOMS,ZAF,ZAR,ZAF,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services
MSACIMIUSD,6149479,Z913Y4LB4,DATATEC,ZAF,ZAR,ZAF,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Technology Distributors
MSACIMIUSD,6197810,Z913Y4LC2,CITY LODGE HOTELS,ZAF,ZAR,ZAF,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,BZ1C8N8,Z913Y4LD0,SA CORPORATE RL.EST.FUND,ZAF,ZAR,ZAF,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,6342836,Z913Y4LG3,ASTRAL FOODS,ZAF,ZAR,ZAF,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,BWV0563,Z913Y4LJ7,EMIRA PROPERTY FUND,ZAF,ZAR,ZAF,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,B11HJT8,Z913Y4LN8,FRASERS COMMERCIAL TRUST,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,B12RQH4,Z913Y4LP3,KEPPEL REIT,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Office REIT's
MSACIMIUSD,B296MJ5,Z913Y4LQ1,LIPPO MALLS INDO.RET. TST.,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,B17NZ47,Z913Y4LR9,FRASERS CENTREPOINT TST.,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Retail REIT's
MSACIMIUSD,B192HG8,Z913Y4LS7,CDL HOSPITALITY TRUSTS,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Hotel & Resort REITs
MSACIMIUSD,B10SSL7,Z913Y4LY4,ASCOTT RESIDENCE TRUST,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Residential REIT's
MSACIMIUSD,B23DMQ9,Z913Y4M07,ASCENDAS INDIA TRUST,SGP,SGD,SGP,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,6199355,Z913Y4M31,HO BEE LAND,SGP,SGD,SGP,Financials,Real Estate,Real Estate Management & Development,Real Estate Development
MSACIMIUSD,6243586,Z913Y4M72,SATS,SGP,SGD,SGP,Industrials,Transportation,Transportation Infrastructure,Airport Services
MSACIMIUSD,6320058,Z913Y4M80,HYFLUX,SGP,SGD,SGP,Utilities,Utilities,Water Utilities,Water Utilities
MSACIMIUSD,B1QNF48,Z913Y4MA5,INDOFOOD AGRI RESOURCES,SGP,SGD,SGP,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,6674421,Z913Y4MB3,EZRA HOLDINGS,SGP,SGD,SGP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,B01CK59,Z913Y4MD9,MIDAS HDG.,SGP,SGD,SGP,Materials,Materials,Metals & Mining,Aluminum
MSACIMIUSD,B04PZ72,Z913Y4ME7,SUNTEC RLST.IT.,SGP,SGD,SGP,Financials,Real Estate,Real Estate Investment Trusts (REITs),Diversified REIT's
MSACIMIUSD,5468324,Z913Y4MF4,EBRO FOODS,ESP,EUR,ESP,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,B29F9S0,Z913Y4MG2,LBOS.FARMACEUTICOS ROVI,ESP,EUR,ESP,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals
MSACIMIUSD,B16FTB9,Z913Y4MK3,TECNICAS REUNIDAS,ESP,EUR,ESP,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
MSACIMIUSD,5504789,Z913Y4ML1,SACYR,ESP,EUR,ESP,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,B1YY662,Z913Y4MN7,ALMIRALL,ESP,EUR,ESP,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals
MSACIMIUSD,4571784,Z913Y4MQ0,NH HOTEL GR,ESP,EUR,ESP,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,B1W7BK2,Z913Y4MR8,ENCE ENERGIA Y CELULOSA,ESP,EUR,ESP,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,4593067,Z913Y4MS6,MIQUEL Y COSTAS,ESP,EUR,ESP,Materials,Materials,Paper & Forest Products,Paper Products
MSACIMIUSD,B091DR1,Z913Y4MU1,DEOLEO,ESP,EUR,ESP,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,4908735,Z913Y4MV9,TUBACEX,ESP,EUR,ESP,Materials,Materials,Metals & Mining,Steel
MSACIMIUSD,5379749,Z913Y4MW7,OBRASCON HUARTE LAIN,ESP,EUR,ESP,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,5496132,Z913Y4N06,PAPELES Y CARTONES DE EUROPA,ESP,EUR,ESP,Materials,Materials,Containers & Packaging,Paper Packaging
MSACIMIUSD,BXC8GV5,Z913Y4N14,PROMOTORA DE INFIC. 'A' (GRUPO PRISA),ESP,EUR,ESP,Consumer Discretionary,Media,Media,Publishing
MSACIMIUSD,B156XW2,Z913Y4N55,WIHLBORGS FASTIGHETER,SWE,SEK,SWE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,B0S1651,Z913Y4N63,ICA GRUPPEN,SWE,SEK,SWE,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail
MSACIMIUSD,B3K7KL2,Z913Y4N89,LOOMIS 'B',SWE,SEK,SWE,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Security & Alarm Services
MSACIMIUSD,4902384,Z913Y4NB2,TRELLEBORG 'B',SWE,SEK,SWE,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,BN791J6,Z913Y4NC0,AF 'B',SWE,SEK,SWE,Industrials,Commercial  & Professional Services,Professional Services,Research & Consulting Services
MSACIMIUSD,B1HDN54,Z913Y4NE6,REZIDOR HOTEL GROUP,SWE,SEK,SWE,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,4645742,Z913Y4NF3,NCC 'B',SWE,SEK,SWE,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering
MSACIMIUSD,7129577,Z913Y4NH9,SAS,SWE,SEK,SWE,Industrials,Transportation,Airlines,Airlines
MSACIMIUSD,5469554,Z913Y4NJ5,SAAB 'B',SWE,SEK,SWE,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
MSACIMIUSD,BVGH0K1,Z913Y4NK2,AXFOOD,SWE,SEK,SWE,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Retail
MSACIMIUSD,B1Y4VX4,Z913Y4NM8,FABEGE,SWE,SEK,SWE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,7371431,Z913Y4NN6,INTRUM JUSTITIA,SWE,SEK,SWE,Industrials,Commercial  & Professional Services,Commercial Services & Supplies,Diversified Support Services
MSACIMIUSD,B1W6PY1,Z913Y4NP1,NOBIA,SWE,SEK,SWE,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings
MSACIMIUSD,B0M42T2,Z913Y4NR7,ELEKTA 'B',SWE,SEK,SWE,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
MSACIMIUSD,B1XFTL2,Z913Y4NS5,HEXAGON 'B',SWE,SEK,SWE,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Equipment & Instruments
MSACIMIUSD,4407599,Z913Y4NT3,HALDEX,SWE,SEK,SWE,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,B12W4C0,Z913Y4NU0,KUNGSLEDEN,SWE,SEK,SWE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,BXVMBK2,Z913Y4NV8,WALLENSTAM 'B',SWE,SEK,SWE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,B16XQF6,Z913Y4NW6,NIBE INDUSTRIER 'B',SWE,SEK,SWE,Industrials,Capital Goods,Building Products,Building Products
MSACIMIUSD,B1VYK30,Z913Y4NY2,MEDA 'A',SWE,SEK,SWE,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Pharmaceuticals,Pharmaceuticals
MSACIMIUSD,7187627,Z913Y4P38,LUNDIN PETROLEUM,SWE,SEK,SWE,Energy,Energy,Oil Gas & Consumable Fuels,Oil & Gas Exploration & Production
MSACIMIUSD,B0KJTG5,Z913Y4P53,PANALPINA WELTTRANSPORT,CHE,CHF,CHE,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics
MSACIMIUSD,B119QG0,Z913Y4P61,PARTNERS GROUP HOLDING,CHE,CHF,CHE,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
MSACIMIUSD,B176416,Z913Y4P87,BURCKHARDT CMPSN.HLDG.,CHE,CHF,CHE,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,B2R90D6,Z913Y4P95,ORASCOM DEV.HOLDING N,CHE,CHF,CHE,Consumer Discretionary,Consumer Services,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines
MSACIMIUSD,B39VJC9,Z913Y4PA2,ARYZTA,CHE,CHF,CHE,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,4350035,Z913Y4PB0,FORBO 'R',CHE,CHF,CHE,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Home Furnishings
MSACIMIUSD,4854719,Z913Y4PC8,SULZER 'R',CHE,CHF,CHE,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,4612757,Z913Y4PD6,OC OERLIKON,CHE,CHF,CHE,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,7113990,Z913Y4PE4,CLARIANT,CHE,CHF,CHE,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,B18ZRK2,Z913Y4PF1,LOGITECH 'R',CHE,CHF,CHE,Information Technology,Technology Hardware & Equipment,Technology Hardware Storage & Peripherals,Technology Hardware Storage & Peripherals
MSACIMIUSD,B07ZBW6,Z913Y4PG9,BUCHER INDUSTRIES,CHE,CHF,CHE,Industrials,Capital Goods,Machinery,Construction Machinery & Heavy Trucks
MSACIMIUSD,B1Z4WD0,Z913Y4PJ3,DAETWYLER 'I',CHE,CHF,CHE,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates
MSACIMIUSD,7635610,Z913Y4PK0,EMS-CHEMIE 'N',CHE,CHF,CHE,Materials,Materials,Chemicals,Specialty Chemicals
MSACIMIUSD,7520794,Z913Y4PL8,BANQUE CANTON.VE. 'N',CHE,CHF,CHE,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,BW4NR74,Z913Y4PM6,INTERSHOP N,CHE,CHF,CHE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,7391763,Z913Y4PR5,SIEGFRIED 'R',CHE,CHF,CHE,Health Care,Pharmaceuticals Biotechnology & Life Sciences,Life Sciences Tools & Services,Life Sciences Tools & Services
MSACIMIUSD,4936394,Z913Y4PS3,SCHMOLZ+BICKENBACH,CHE,CHF,CHE,Materials,Materials,Metals & Mining,Steel
MSACIMIUSD,BWX5Y69,Z913Y4PT1,ZEHNDER GROUP,CHE,CHF,CHE,Industrials,Capital Goods,Building Products,Building Products
MSACIMIUSD,7189292,Z913Y4PU8,HELVETIA HOLDING N,CHE,CHF,CHE,Financials,Insurance,Insurance,Multi-line Insurance
MSACIMIUSD,7517893,Z913Y4PV6,VALIANT 'R',CHE,CHF,CHE,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,5476929,Z913Y4PX2,BARRY CALLEBAUT,CHE,CHF,CHE,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,B012877,Z913Y4Q11,PSP SWISS PROPERTY AG,CHE,CHF,CHE,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,BYQ8481,Z913Y4Q29,FLUGHAFEN ZURICH,CHE,CHF,CHE,Industrials,Transportation,Transportation Infrastructure,Airport Services
MSACIMIUSD,B1X3KP7,Z913Y4Q45,SWISSQUOTE 'R',CHE,CHF,CHE,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
MSACIMIUSD,5984024,Z913Y4Q52,SCHWEITER TECHNOLOGIES,CHE,CHF,CHE,Industrials,Capital Goods,Building Products,Building Products
MSACIMIUSD,7058262,Z913Y4Q60,ST GALLER KANTONALBANK,CHE,CHF,CHE,Financials,Banks,Banks,Regional Banks
MSACIMIUSD,7121250,Z913Y4Q86,KUDELSKI 'B',CHE,CHF,CHE,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Equipment & Instruments
MSACIMIUSD,7123104,Z913Y4Q94,VONTOBEL HOLDING,CHE,CHF,CHE,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
MSACIMIUSD,7222755,Z913Y4QA1,BOBST GROUP 'R',CHE,CHF,CHE,Industrials,Capital Goods,Machinery,Industrial Machinery
MSACIMIUSD,B02SWN8,Z913Y4QE3,YPSOMED HOLDING R,CHE,CHF,CHE,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
MSACIMIUSD,B03PQZ8,Z913Y4QF0,EMMI AG,CHE,CHF,CHE,Consumer Staples,Food Beverage & Tobacco,Food Products,Packaged Foods & Meats
MSACIMIUSD,6724241,Z913Y4QJ2,SAMART,THA,THB,THA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Technology Distributors
MSACIMIUSD,BYM8TY6,Z913Y4QK9,TRUE CORPORATION,THA,THB,THA,Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
MSACIMIUSD,6712901,Z913Y4QM5,BANGKOK LAND,THA,THB,THA,Financials,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
MSACIMIUSD,B014JZ8,Z913Y4QN3,THAICOM,THA,THB,THA,Telecommunication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers
MSACIMIUSD,B0166D1,Z913Y4QP8,BUMRUNGRAD HOSPITAL,THA,THB,THA,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities
MSACIMIUSD,B076505,Z913Y4QQ6,CAL-COMP ELTN.(THAI.),THA,THB,THA,Information Technology,Technology Hardware & Equipment,Electronic Equipment Instruments & Components,Electronic Manufacturing Services
MSACIMIUSD,6491084,Z913Y4QR4,KIATNAKIN BANK,THA,THB,THA,Financials,Banks,Banks,Diversified Banks
MSACIMIUSD,B99J5K5,Z913Y4QS2,AP (THAILAND),THA,THB,THA,Financials,Real Estate,Real Estate Management & Development,Real Estate Development
