 invariant_id,quote_type,quote_value,currency
Z913Y6162,PCLOSE,              2189.000000,JPY
Z913Y6162,TOTRET,                -0.003187,JPY
Z913Y6162,TRDVOL,            205100.000000,JPY
Z913Y6170,COMPMC,        2444618489.879485,USD
Z913Y6170,PCLOSE,              6720.000000,JPY
Z913Y6170,TOTRET,                 0.030674,JPY
Z913Y6170,TRDVOL,            240400.000000,JPY
Z913Y61A3,COMPMC,        1665119968.160124,USD
Z913Y61A3,PCLOSE,              5740.000000,JPY
Z913Y61A3,TOTRET,                -0.005199,JPY
Z913Y61A3,TRDVOL,             55400.000000,JPY
Z913Y61B1,COMPMC,         413487498.578580,USD
Z913Y61B1,PCLOSE,              2359.000000,JPY
Z913Y61B1,TOTRET,                 0.002549,JPY
Z913Y61B1,TRDVOL,             10300.000000,JPY
Z913Y61C9,COMPMC,         545279416.363434,USD
Z913Y61C9,PCLOSE,              1213.000000,JPY
Z913Y61C9,TOTRET,                -0.004921,JPY
Z913Y61C9,TRDVOL,             31900.000000,JPY
Z913Y61D7,COMPMC,         771343529.679333,USD
Z913Y61D7,PCLOSE,              1910.000000,JPY
Z913Y61D7,TOTRET,                -0.009849,JPY
Z913Y61D7,TRDVOL,            122800.000000,JPY
Z913Y61E5,COMPMC,         664102228.792364,USD
Z913Y61E5,PCLOSE,              3205.000000,JPY
Z913Y61E5,TOTRET,                -0.012326,JPY
Z913Y61E5,TRDVOL,            125300.000000,JPY
Z913Y61F2,COMPMC,        3157178758.244286,USD
Z913Y61F2,PCLOSE,              5480.000000,JPY
Z913Y61F2,TOTRET,                 0.005504,JPY
Z913Y61F2,TRDVOL,            104700.000000,JPY
Z913Y61H8,COMPMC,        1349289856.720503,USD
Z913Y61H8,PCLOSE,              2871.000000,JPY
Z913Y61H8,TOTRET,                 0.007015,JPY
Z913Y61H8,TRDVOL,            149700.000000,JPY
Z913Y61L9,COMPMC,         474998471.969528,USD
Z913Y61L9,PCLOSE,               907.000000,JPY
Z913Y61L9,TOTRET,                -0.013057,JPY
Z913Y61L9,TRDVOL,             52000.000000,JPY
Z913Y61M7,COMPMC,         650228564.930640,USD
Z913Y61M7,PCLOSE,              1812.000000,JPY
Z913Y61M7,TOTRET,                -0.020011,JPY
Z913Y61M7,TRDVOL,            137700.000000,JPY
Z913Y61N5,COMPMC,         570923321.298617,USD
Z913Y61N5,PCLOSE,              1524.000000,JPY
Z913Y61N5,TOTRET,                 0.018036,JPY
Z913Y61N5,TRDVOL,             33500.000000,JPY
Z913Y61P0,COMPMC,         479842506.254268,USD
Z913Y61P0,PCLOSE,              1166.000000,JPY
Z913Y61P0,TOTRET,                 0.003442,JPY
Z913Y61P0,TRDVOL,             14000.000000,JPY
Z913Y61S4,COMPMC,         175855057.425518,USD
Z913Y61S4,PCLOSE,               519.000000,JPY
Z913Y61S4,TOTRET,                -0.042435,JPY
Z913Y61S4,TRDVOL,            432000.000000,JPY
Z913Y61U9,COMPMC,         494992395.383220,USD
Z913Y61U9,PCLOSE,               868.000000,JPY
Z913Y61U9,TOTRET,                 0.002309,JPY
Z913Y61U9,TRDVOL,            102600.000000,JPY
Z913Y61W5,COMPMC,        2002694450.761901,USD
Z913Y61W5,PCLOSE,              6710.000000,JPY
Z913Y61W5,TOTRET,                 0.025993,JPY
Z913Y61W5,TRDVOL,            117800.000000,JPY
Z913Y61X3,COMPMC,        1422878667.273153,USD
Z913Y61X3,PCLOSE,              1509.000000,JPY
Z913Y61X3,TOTRET,                 0.003991,JPY
Z913Y61X3,TRDVOL,            210600.000000,JPY
Z913Y61Y1,COMPMC,         413022088.924270,USD
Z913Y61Y1,PCLOSE,              1179.000000,JPY
Z913Y61Y1,TOTRET,                -0.006739,JPY
Z913Y61Y1,TRDVOL,            124200.000000,JPY
Z913Y61Z8,COMPMC,        4942853081.646621,USD
Z913Y61Z8,PCLOSE,             11160.000000,JPY
Z913Y61Z8,TOTRET,                 0.011786,JPY
Z913Y61Z8,TRDVOL,            246200.000000,JPY
Z913Y6204,COMPMC,         689814077.780310,USD
Z913Y6204,PCLOSE,              1091.000000,JPY
Z913Y6204,TOTRET,                 0.011121,JPY
Z913Y6204,TRDVOL,            377800.000000,JPY
Z913Y6212,COMPMC,         570457556.288383,USD
Z913Y6212,PCLOSE,               910.000000,JPY
Z913Y6212,TOTRET,                 0.001100,JPY
Z913Y6212,TRDVOL,            232900.000000,JPY
Z913Y6220,COMPMC,         520109804.980673,USD
Z913Y6220,PCLOSE,              1577.000000,JPY
Z913Y6220,TOTRET,                -0.048854,JPY
Z913Y6220,TRDVOL,            188500.000000,JPY
Z913Y6238,COMPMC,         247359812.087789,USD
Z913Y6238,PCLOSE,               437.000000,JPY
Z913Y6238,TOTRET,                -0.006818,JPY
Z913Y6238,TRDVOL,            106100.000000,JPY
Z913Y6279,COMPMC,         619130088.696844,USD
Z913Y6279,PCLOSE,               713.000000,JPY
Z913Y6279,TOTRET,                 0.030346,JPY
Z913Y6279,TRDVOL,            801200.000000,JPY
Z913Y62A2,COMPMC,         251003916.022290,USD
Z913Y62A2,PCLOSE,              1207.000000,JPY
Z913Y62A2,TOTRET,                 0.021150,JPY
Z913Y62A2,TRDVOL,             38100.000000,JPY
Z913Y62C8,COMPMC,         389240959.745284,USD
Z913Y62C8,PCLOSE,               953.000000,JPY
Z913Y62C8,TOTRET,                -0.002094,JPY
Z913Y62C8,TRDVOL,             21400.000000,JPY
Z913Y62E4,COMPMC,         727496588.583131,USD
Z913Y62E4,PCLOSE,              2373.000000,JPY
Z913Y62E4,TOTRET,                 0.017145,JPY
Z913Y62E4,TRDVOL,             24700.000000,JPY
Z913Y62F1,COMPMC,         800880145.553793,USD
Z913Y62F1,PCLOSE,              2006.000000,JPY
Z913Y62F1,TOTRET,                 0.021905,JPY
Z913Y62F1,TRDVOL,            346900.000000,JPY
Z913Y62G9,COMPMC,         254001130.031842,USD
Z913Y62G9,PCLOSE,               853.000000,JPY
Z913Y62G9,TOTRET,                 0.025240,JPY
Z913Y62G9,TRDVOL,             37700.000000,JPY
Z913Y62M6,COMPMC,         767480100.068235,USD
Z913Y62M6,PCLOSE,               481.000000,JPY
Z913Y62M6,TOTRET,                 0.008385,JPY
Z913Y62M6,TRDVOL,            497000.000000,JPY
Z913Y62N4,COMPMC,         322343074.823746,USD
Z913Y62N4,PCLOSE,               506.000000,JPY
Z913Y62N4,TOTRET,                -0.021276,JPY
Z913Y62N4,TRDVOL,            341500.000000,JPY
Z913Y62Q7,COMPMC,         781038776.438487,USD
Z913Y62Q7,PCLOSE,              4150.000000,JPY
Z913Y62Q7,TOTRET,                 0.001206,JPY
Z913Y62Q7,TRDVOL,             11600.000000,JPY
Z913Y62S3,COMPMC,         221143677.507393,USD
Z913Y62S3,PCLOSE,               414.000000,JPY
Z913Y62S3,TOTRET,                -0.002409,JPY
Z913Y62S3,TRDVOL,            261000.000000,JPY
Z913Y62T1,COMPMC,         288927287.070732,USD
Z913Y62T1,PCLOSE,               534.000000,JPY
Z913Y62T1,TOTRET,                 0.001876,JPY
Z913Y62T1,TRDVOL,             32200.000000,JPY
Z913Y62V6,COMPMC,         323816167.273143,USD
Z913Y62V6,PCLOSE,               807.000000,JPY
Z913Y62V6,TOTRET,                 0.001240,JPY
Z913Y62V6,TRDVOL,             62800.000000,JPY
Z913Y62X2,COMPMC,         274067013.020243,USD
Z913Y62X2,PCLOSE,               334.000000,JPY
Z913Y62X2,TOTRET,                 0.000000,JPY
Z913Y62X2,TRDVOL,             33000.000000,JPY
Z913Y62Y0,COMPMC,        1472587559.699808,USD
Z913Y62Y0,PCLOSE,              1374.000000,JPY
Z913Y62Y0,TOTRET,                -0.019971,JPY
Z913Y62Y0,TRDVOL,           1294000.000000,JPY
Z913Y62Z7,COMPMC,        1666045599.272246,USD
Z913Y62Z7,PCLOSE,              1945.000000,JPY
Z913Y62Z7,TOTRET,                 0.005687,JPY
Z913Y62Z7,TRDVOL,            265000.000000,JPY
Z913Y6303,COMPMC,         359200484.705484,USD
Z913Y6303,PCLOSE,               402.000000,JPY
Z913Y6303,TOTRET,                -0.002481,JPY
Z913Y6303,TRDVOL,             25000.000000,JPY
Z913Y6329,COMPMC,         482041697.464184,USD
Z913Y6329,PCLOSE,              1804.000000,JPY
Z913Y6329,TOTRET,                 0.012914,JPY
Z913Y6329,TRDVOL,            135300.000000,JPY
Z913Y6337,COMPMC,         636921196.270190,USD
Z913Y6337,PCLOSE,              1536.000000,JPY
Z913Y6337,TOTRET,                 0.025367,JPY
Z913Y6337,TRDVOL,            158200.000000,JPY
Z913Y6345,COMPMC,         195285848.305664,USD
Z913Y6345,PCLOSE,                71.000000,JPY
Z913Y6345,TOTRET,                -0.027397,JPY
Z913Y6345,TRDVOL,            822000.000000,JPY
Z913Y6352,COMPMC,         192105910.279737,USD
Z913Y6352,PCLOSE,               279.000000,JPY
Z913Y6352,TOTRET,                 0.025735,JPY
Z913Y6352,TRDVOL,            353700.000000,JPY
Z913Y6360,COMPMC,        1306370821.014339,USD
Z913Y6360,PCLOSE,               530.000000,JPY
Z913Y6360,TOTRET,                -0.011193,JPY
Z913Y6360,TRDVOL,           1021000.000000,JPY
Z913Y6378,COMPMC,         350041754.321131,USD
Z913Y6378,PCLOSE,                61.000000,JPY
Z913Y6378,TOTRET,                 0.000000,JPY
Z913Y6378,TRDVOL,            471000.000000,JPY
Z913Y63B9,COMPMC,         256531086.536277,USD
Z913Y63B9,PCLOSE,               184.000000,JPY
Z913Y63B9,TOTRET,                 0.000000,JPY
Z913Y63B9,TRDVOL,            101000.000000,JPY
Z913Y63C7,COMPMC,         275913513.475099,USD
Z913Y63C7,PCLOSE,               350.000000,JPY
Z913Y63C7,TOTRET,                -0.002848,JPY
Z913Y63C7,TRDVOL,             86000.000000,JPY
Z913Y63D5,COMPMC,         308909448.203323,USD
Z913Y63D5,PCLOSE,               335.000000,JPY
Z913Y63D5,TOTRET,                -0.008875,JPY
Z913Y63D5,TRDVOL,             58000.000000,JPY
Z913Y63E3,COMPMC,         247400749.090291,USD
Z913Y63E3,PCLOSE,               370.000000,JPY
Z913Y63E3,TOTRET,                 0.016483,JPY
Z913Y63E3,TRDVOL,            169700.000000,JPY
Z913Y63F0,COMPMC,         734470661.814880,USD
Z913Y63F0,PCLOSE,              2667.000000,JPY
Z913Y63F0,TOTRET,                -0.002617,JPY
Z913Y63F0,TRDVOL,             13400.000000,JPY
Z913Y63G8,COMPMC,         602999204.002734,USD
Z913Y63G8,PCLOSE,              1826.000000,JPY
Z913Y63G8,TOTRET,                -0.016163,JPY
Z913Y63G8,TRDVOL,             71700.000000,JPY
Z913Y63J2,COMPMC,         305050353.934503,USD
Z913Y63J2,PCLOSE,              1161.000000,JPY
Z913Y63J2,TOTRET,                 0.001725,JPY
Z913Y63J2,TRDVOL,             25900.000000,JPY
Z913Y63N3,COMPMC,        1241041050.716408,USD
Z913Y63N3,PCLOSE,              2818.000000,JPY
Z913Y63N3,TOTRET,                -0.011228,JPY
Z913Y63N3,TRDVOL,            228300.000000,JPY
Z913Y63R4,COMPMC,         316265244.769163,USD
Z913Y63R4,PCLOSE,               536.000000,JPY
Z913Y63R4,TOTRET,                 0.001869,JPY
Z913Y63R4,TRDVOL,             98000.000000,JPY
Z913Y63S2,COMPMC,        1221195701.614748,USD
Z913Y63S2,PCLOSE,              5270.000000,JPY
Z913Y63S2,TOTRET,                 0.013461,JPY
Z913Y63S2,TRDVOL,             55700.000000,JPY
Z913Y63U7,COMPMC,         366810396.292930,USD
Z913Y63U7,PCLOSE,               390.000000,JPY
Z913Y63U7,TOTRET,                -0.002557,JPY
Z913Y63U7,TRDVOL,            306000.000000,JPY
Z913Y63X1,COMPMC,        1281386740.959756,USD
Z913Y63X1,PCLOSE,              4840.000000,JPY
Z913Y63X1,TOTRET,                -0.001031,JPY
Z913Y63X1,TRDVOL,             90400.000000,JPY
Z913Y6402,COMPMC,         761855810.780084,USD
Z913Y6402,PCLOSE,              1009.000000,JPY
Z913Y6402,TOTRET,                 0.006986,JPY
Z913Y6402,TRDVOL,            325000.000000,JPY
Z913Y6444,COMPMC,        1222398794.632715,USD
Z913Y6444,PCLOSE,              1018.000000,JPY
Z913Y6444,TOTRET,                -0.006829,JPY
Z913Y6444,TRDVOL,            181800.000000,JPY
Z913Y6451,COMPMC,        1350264384.807835,USD
Z913Y6451,PCLOSE,               529.000000,JPY
Z913Y6451,TOTRET,                 0.007619,JPY
Z913Y6451,TRDVOL,           1025100.000000,JPY
Z913Y6477,COMPMC,         508053040.425294,USD
Z913Y6477,PCLOSE,               342.000000,JPY
Z913Y6477,TOTRET,                 0.049079,JPY
Z913Y6477,TRDVOL,            181000.000000,JPY
Z913Y64A0,COMPMC,         261624189.788494,USD
Z913Y64A0,PCLOSE,              1024.000000,JPY
Z913Y64A0,TOTRET,                -0.011582,JPY
Z913Y64A0,TRDVOL,             48100.000000,JPY
Z913Y64B8,COMPMC,         397630024.732775,USD
Z913Y64B8,PCLOSE,               958.000000,JPY
Z913Y64B8,TOTRET,                -0.011352,JPY
Z913Y64B8,TRDVOL,             36100.000000,JPY
Z913Y64C6,COMPMC,         539926014.896525,USD
Z913Y64C6,PCLOSE,              2855.000000,JPY
Z913Y64C6,TOTRET,                 0.008477,JPY
Z913Y64C6,TRDVOL,             19900.000000,JPY
Z913Y64D4,COMPMC,         360755237.946330,USD
Z913Y64D4,PCLOSE,               889.000000,JPY
Z913Y64D4,TOTRET,                 0.004519,JPY
Z913Y64D4,TRDVOL,             85300.000000,JPY
Z913Y64E2,COMPMC,        1714483170.343431,USD
Z913Y64E2,PCLOSE,              4710.000000,JPY
Z913Y64E2,TOTRET,                 0.017278,JPY
Z913Y64E2,TRDVOL,            122100.000000,JPY
Z913Y64H5,COMPMC,         465499346.145103,USD
Z913Y64H5,PCLOSE,               595.000000,JPY
Z913Y64H5,TOTRET,                -0.005016,JPY
Z913Y64H5,TRDVOL,            710700.000000,JPY
Z913Y64J1,COMPMC,        2481008073.686626,USD
Z913Y64J1,PCLOSE,              2136.000000,JPY
Z913Y64J1,TOTRET,                -0.013394,JPY
Z913Y64J1,TRDVOL,            200800.000000,JPY
Z913Y64K8,COMPMC,         383505763.873098,USD
Z913Y64K8,PCLOSE,              1993.000000,JPY
Z913Y64K8,TOTRET,                 0.003019,JPY
Z913Y64K8,TRDVOL,              6900.000000,JPY
Z913Y64M4,COMPMC,         851823402.319771,USD
Z913Y64M4,PCLOSE,               836.000000,JPY
Z913Y64M4,TOTRET,                -0.017626,JPY
Z913Y64M4,TRDVOL,            418900.000000,JPY
Z913Y64N2,COMPMC,         275956014.043668,USD
Z913Y64N2,PCLOSE,              1603.000000,JPY
Z913Y64N2,TOTRET,                -0.038968,JPY
Z913Y64N2,TRDVOL,             45300.000000,JPY
Z913Y64R3,COMPMC,         262890109.733911,USD
Z913Y64R3,PCLOSE,              1829.000000,JPY
Z913Y64R3,TOTRET,                -0.009209,JPY
Z913Y64R3,TRDVOL,             38300.000000,JPY
Z913Y64S1,COMPMC,         634793609.279059,USD
Z913Y64S1,PCLOSE,              4840.000000,JPY
Z913Y64S1,TOTRET,                 0.000000,JPY
Z913Y64S1,TRDVOL,             13800.000000,JPY
Z913Y64V4,COMPMC,         708953998.154053,USD
Z913Y64V4,PCLOSE,             30150.000000,KRW
Z913Y64V4,TOTRET,                -0.003305,KRW
Z913Y64V4,TRDVOL,            112550.000000,KRW
Z913Y64W2,COMPMC,        1517742909.884209,USD
Z913Y64W2,PCLOSE,             68500.000000,KRW
Z913Y64W2,TOTRET,                -0.029745,KRW
Z913Y64W2,TRDVOL,            118378.000000,KRW
Z913Y64Y8,COMPMC,        1130232421.547240,USD
Z913Y64Y8,PCLOSE,             17950.000000,KRW
Z913Y64Y8,TOTRET,                -0.040106,KRW
Z913Y64Y8,TRDVOL,            202628.000000,KRW
Z913Y64Z5,COMPMC,        6798415002.517206,USD
Z913Y64Z5,PCLOSE,            139000.000000,KRW
Z913Y64Z5,TOTRET,                -0.017667,KRW
Z913Y64Z5,TRDVOL,             74876.000000,KRW
Z913Y6501,COMPMC,         300524207.081725,USD
Z913Y6501,PCLOSE,              7340.000000,KRW
Z913Y6501,TOTRET,                -0.001360,KRW
Z913Y6501,TRDVOL,             90722.000000,KRW
Z913Y6519,COMPMC,        1595904514.180232,USD
Z913Y6519,PCLOSE,             31700.000000,KRW
Z913Y6519,TOTRET,                 0.030894,KRW
Z913Y6519,TRDVOL,            274895.000000,KRW
Z913Y6527,COMPMC,         279019445.376741,USD
Z913Y6527,PCLOSE,             14100.000000,KRW
Z913Y6527,TOTRET,                 0.000000,KRW
Z913Y6527,TRDVOL,             19022.000000,KRW
Z913Y6550,COMPMC,         800507740.392683,USD
Z913Y6550,PCLOSE,             49400.000000,KRW
Z913Y6550,TOTRET,                 0.072747,KRW
Z913Y6550,TRDVOL,            819526.000000,KRW
Z913Y6584,COMPMC,        1328118811.881189,USD
Z913Y6584,PCLOSE,             13150.000000,KRW
Z913Y6584,TOTRET,                 0.003816,KRW
Z913Y6584,TRDVOL,             77956.000000,KRW
Z913Y6592,COMPMC,         370865654.891760,USD
Z913Y6592,PCLOSE,            109000.000000,KRW
Z913Y6592,TOTRET,                -0.018018,KRW
Z913Y6592,TRDVOL,              5308.000000,KRW
Z913Y65A9,COMPMC,         187282471.891257,USD
Z913Y65A9,PCLOSE,              2505.000000,KRW
Z913Y65A9,TOTRET,                -0.009881,KRW
Z913Y65A9,TRDVOL,            292310.000000,KRW
Z913Y65D3,COMPMC,         293606257.341836,USD
Z913Y65D3,PCLOSE,              9720.000000,KRW
Z913Y65D3,TOTRET,                -0.008163,KRW
Z913Y65D3,TRDVOL,             68336.000000,KRW
Z913Y65F8,COMPMC,         855687195.838228,USD
Z913Y65F8,PCLOSE,             56800.000000,KRW
Z913Y65F8,TOTRET,                -0.012173,KRW
Z913Y65F8,TRDVOL,             74712.000000,KRW
Z913Y65G6,COMPMC,         265210028.947810,USD
Z913Y65G6,PCLOSE,             17400.000000,KRW
Z913Y65G6,TOTRET,                -0.016948,KRW
Z913Y65G6,TRDVOL,             38975.000000,KRW
Z913Y65H4,COMPMC,         826361228.813560,USD
Z913Y65H4,PCLOSE,             85000.000000,KRW
Z913Y65H4,TOTRET,                -0.011627,KRW
Z913Y65H4,TRDVOL,             70388.000000,KRW
Z913Y65J0,COMPMC,        1198019801.980199,USD
Z913Y65J0,PCLOSE,             15700.000000,KRW
Z913Y65J0,TOTRET,                -0.015673,KRW
Z913Y65J0,TRDVOL,            390020.000000,KRW
Z913Y65K7,COMPMC,         736682067.041450,USD
Z913Y65K7,PCLOSE,              9120.000000,KRW
Z913Y65K7,TOTRET,                -0.010845,KRW
Z913Y65K7,TRDVOL,             75548.000000,KRW
Z913Y65M3,COMPMC,        1156175349.136346,USD
Z913Y65M3,PCLOSE,                 1.039999,MYR
Z913Y65M3,TOTRET,                 0.009708,MYR
Z913Y65M3,TRDVOL,           1382403.000000,MYR
Z913Y65N1,COMPMC,         423637250.876669,USD
Z913Y65N1,PCLOSE,                 0.370000,MYR
Z913Y65N1,TOTRET,                 0.013698,MYR
Z913Y65N1,TRDVOL,           3745175.000000,MYR
Z913Y65P6,COMPMC,        2520392366.853485,USD
Z913Y65P6,PCLOSE,                 6.199999,MYR
Z913Y65P6,TOTRET,                 0.009772,MYR
Z913Y65P6,TRDVOL,           1796600.000000,MYR
Z913Y65Q4,COMPMC,        1381575975.437951,USD
Z913Y65Q4,PCLOSE,                 4.010000,MYR
Z913Y65Q4,TOTRET,                 0.000000,MYR
Z913Y65Q4,TRDVOL,            476600.000000,MYR
Z913Y65R2,COMPMC,         129892084.041559,USD
Z913Y65R2,PCLOSE,                 1.180000,MYR
Z913Y65R2,TOTRET,                -0.016666,MYR
Z913Y65R2,TRDVOL,            342100.000000,MYR
Z913Y65S0,COMPMC,        1567773413.573441,USD
Z913Y65S0,PCLOSE,                 5.100000,MYR
Z913Y65S0,TOTRET,                 0.017963,MYR
Z913Y65S0,TRDVOL,           4139699.000000,MYR
Z913Y65U5,COMPMC,         498276869.552358,USD
Z913Y65U5,PCLOSE,                 7.020000,MXN
Z913Y65U5,TOTRET,                 0.011527,MXN
Z913Y65U5,TRDVOL,           1334264.000000,MXN
Z913Y6600,COMPMC,        3790871168.335066,USD
Z913Y6600,PCLOSE,                30.595001,EUR
Z913Y6600,TOTRET,                -0.007300,EUR
Z913Y6600,TRDVOL,            536662.000000,EUR
Z913Y6618,COMPMC,         605680584.960954,USD
Z913Y6618,PCLOSE,                 3.770999,EUR
Z913Y6618,TOTRET,                -0.030341,EUR
Z913Y6618,TRDVOL,            353855.000000,EUR
Z913Y6626,COMPMC,        1357845480.834998,USD
Z913Y6626,PCLOSE,                14.079999,EUR
Z913Y6626,TOTRET,                -0.014005,EUR
Z913Y6626,TRDVOL,            279908.000000,EUR
Z913Y6634,COMPMC,         776902956.207297,USD
Z913Y6634,PCLOSE,                 9.123999,EUR
Z913Y6634,TOTRET,                -0.010519,EUR
Z913Y6634,TRDVOL,            157136.000000,EUR
Z913Y6642,COMPMC,         112491018.802115,USD
Z913Y6642,PCLOSE,                 1.369999,NOK
Z913Y6642,TOTRET,                -0.080536,NOK
Z913Y6642,TRDVOL,           1785277.000000,NOK
Z913Y6675,COMPMC,         731380925.492834,USD
Z913Y6675,PCLOSE,                47.199996,NOK
Z913Y6675,TOTRET,                -0.032786,NOK
Z913Y6675,TRDVOL,             85950.000000,NOK
Z913Y6683,COMPMC,        1481016549.459841,USD
Z913Y6683,PCLOSE,               121.500000,NOK
Z913Y6683,TOTRET,                -0.053000,NOK
Z913Y6683,TRDVOL,           1701591.000000,NOK
Z913Y6691,COMPMC,        2624961026.309978,USD
Z913Y6691,PCLOSE,               403.000000,NOK
Z913Y6691,TOTRET,                -0.004938,NOK
Z913Y6691,TRDVOL,            167079.000000,NOK
Z913Y66A8,COMPMC,        1048315589.309750,USD
Z913Y66A8,PCLOSE,                 1.284999,NZD
Z913Y66A8,TOTRET,                -0.019084,NZD
Z913Y66A8,TRDVOL,            861665.000000,NZD
Z913Y66B6,COMPMC,         678372827.827318,USD
Z913Y66B6,PCLOSE,                 5.340000,NZD
Z913Y66B6,TOTRET,                -0.001869,NZD
Z913Y66B6,TRDVOL,            485119.000000,NZD
Z913Y66E0,COMPMC,         775912602.172873,USD
Z913Y66E0,PCLOSE,                 8.776000,EUR
Z913Y66E0,TOTRET,                 0.008735,EUR
Z913Y66E0,TRDVOL,             99193.000000,EUR
Z913Y66K6,COMPMC,        1015804492.145779,USD
Z913Y66K6,PCLOSE,                 1.960000,PHP
Z913Y66K6,TOTRET,                 0.010309,PHP
Z913Y66K6,TRDVOL,          11800000.000000,PHP
Z913Y66L4,COMPMC,        1437751567.781898,USD
Z913Y66L4,PCLOSE,                30.600006,PLN
Z913Y66L4,TOTRET,                -0.032869,PLN
Z913Y66L4,TRDVOL,            351888.000000,PLN
Z913Y66M2,COMPMC,        1109777270.186064,USD
Z913Y66M2,PCLOSE,                52.610000,PLN
Z913Y66M2,TOTRET,                -0.012945,PLN
Z913Y66M2,TRDVOL,             75458.000000,PLN
Z913Y66P5,COMPMC,        1308217986.759170,USD
Z913Y66P5,PCLOSE,                 3.890000,PLN
Z913Y66P5,TOTRET,                -0.015189,PLN
Z913Y66P5,TRDVOL,            402854.000000,PLN
Z913Y66R1,COMPMC,        2021383034.947640,USD
Z913Y66R1,PCLOSE,                 0.902000,EUR
Z913Y66R1,TOTRET,                -0.013129,EUR
Z913Y66R1,TRDVOL,           2912767.000000,EUR
Z913Y66Y6,COMPMC,         578494543.011127,USD
Z913Y66Y6,PCLOSE,               134.649993,ZAR
Z913Y66Y6,TOTRET,                -0.000741,ZAR
Z913Y66Y6,TRDVOL,            103735.000000,ZAR
Z913Y6709,COMPMC,         510245948.026077,USD
Z913Y6709,PCLOSE,                 0.540000,SGD
Z913Y6709,TOTRET,                 0.000000,SGD
Z913Y6709,TRDVOL,            627500.000000,SGD
Z913Y6741,COMPMC,         226467355.011771,USD
Z913Y6741,PCLOSE,                 0.495000,SGD
Z913Y6741,TOTRET,                -0.048076,SGD
Z913Y6741,TRDVOL,            412600.000000,SGD
Z913Y6774,COMPMC,         215135829.025274,USD
Z913Y6774,PCLOSE,                 1.199999,EUR
Z913Y6774,TOTRET,                -0.024390,EUR
Z913Y6774,TRDVOL,            417012.000000,EUR
Z913Y6782,COMPMC,        2608832301.635815,USD
Z913Y6782,PCLOSE,                27.845001,EUR
Z913Y6782,TOTRET,                -0.003756,EUR
Z913Y6782,TRDVOL,            163494.000000,EUR
Z913Y67A7,COMPMC,         545266868.774429,USD
Z913Y67A7,PCLOSE,                 2.189999,EUR
Z913Y67A7,TOTRET,                -0.024498,EUR
Z913Y67A7,TRDVOL,            854754.000000,EUR
Z913Y67B5,COMPMC,        3948396617.065539,USD
Z913Y67B5,PCLOSE,                 5.710000,EUR
Z913Y67B5,TOTRET,                 0.007054,EUR
Z913Y67B5,TRDVOL,           2509255.000000,EUR
Z913Y67D1,COMPMC,        2692182619.995192,USD
Z913Y67D1,PCLOSE,                10.460000,EUR
Z913Y67D1,TOTRET,                -0.009000,EUR
Z913Y67D1,TRDVOL,           1139548.000000,EUR
Z913Y67E9,COMPMC,        2759505356.689530,USD
Z913Y67E9,PCLOSE,                10.909999,EUR
Z913Y67E9,TOTRET,                -0.017116,EUR
Z913Y67E9,TRDVOL,            712926.000000,EUR
Z913Y67G4,COMPMC,        3259937438.981685,USD
Z913Y67G4,PCLOSE,               125.600013,SEK
Z913Y67G4,TOTRET,                -0.006328,SEK
Z913Y67G4,TRDVOL,            270016.000000,SEK
Z913Y67J8,COMPMC,        2109308553.250490,USD
Z913Y67J8,PCLOSE,               234.199996,SEK
Z913Y67J8,TOTRET,                -0.003404,SEK
Z913Y67J8,TRDVOL,            335421.000000,SEK
Z913Y67K5,COMPMC,        2602398184.862282,USD
Z913Y67K5,PCLOSE,               126.300010,SEK
Z913Y67K5,TOTRET,                -0.007075,SEK
Z913Y67K5,TRDVOL,           1539050.000000,SEK
Z913Y67L3,COMPMC,         398819445.978278,USD
Z913Y67L3,PCLOSE,                43.699996,SEK
Z913Y67L3,TOTRET,                -0.015765,SEK
Z913Y67L3,TRDVOL,             25517.000000,SEK
Z913Y67M1,COMPMC,         613059706.241800,USD
Z913Y67M1,PCLOSE,                72.250000,SEK
Z913Y67M1,TOTRET,                -0.017006,SEK
Z913Y67M1,TRDVOL,             56465.000000,SEK
Z913Y67N9,COMPMC,         522249928.125268,USD
Z913Y67N9,PCLOSE,               111.250000,SEK
Z913Y67N9,TOTRET,                -0.004474,SEK
Z913Y67N9,TRDVOL,             69286.000000,SEK
Z913Y67P4,COMPMC,        1114189394.574784,USD
Z913Y67P4,PCLOSE,               312.000000,SEK
Z913Y67P4,TOTRET,                 0.019607,SEK
Z913Y67P4,TRDVOL,             24187.000000,SEK
Z913Y67Q2,COMPMC,        1822250639.386407,USD
Z913Y67Q2,PCLOSE,               109.900001,SEK
Z913Y67Q2,TOTRET,                -0.001816,SEK
Z913Y67Q2,TRDVOL,            481729.000000,SEK
Z913Y67T6,COMPMC,         585484214.007611,USD
Z913Y67T6,PCLOSE,                16.100006,CHF
Z913Y67T6,TOTRET,                 0.000000,CHF
Z913Y67T6,TRDVOL,            176663.000000,CHF
Z913Y67V1,COMPMC,        3200099476.302540,USD
Z913Y67V1,PCLOSE,               772.500000,CHF
Z913Y67V1,TOTRET,                 0.003898,CHF
Z913Y67V1,TRDVOL,             17128.000000,CHF
Z913Y67X7,COMPMC,        1578544548.495205,USD
Z913Y67X7,PCLOSE,              1420.000000,CHF
Z913Y67X7,TOTRET,                -0.022711,CHF
